stationID,time,hour,temp,humid,wind_speed,pressure
3,2013-12-12,18:00:00,28.04,36.83,12.65858,1025.6
1,2013-12-12,18:00:00,26.96,35.15,12.65858,1025.3
2,2013-12-12,19:00:00,26.96,42.14,8.05546,1025
3,2013-12-12,19:00:00,28.04,38.69,11.5078,1025.2
1,2013-12-12,19:00:00,28.04,36.83,9.20624,1024.9
2,2013-12-12,20:00:00,26.96,42.14,11.5078,1024.9
3,2013-12-12,20:00:00,26.96,38.5,5.7539,1025.1
1,2013-12-12,20:00:00,26.96,33.44,8.05546,1024.6
2,2013-12-12,21:00:00,26.06,43.74,8.05546,1024.5
3,2013-12-12,21:00:00,26.06,39.96,8.05546,1024.9
1,2013-12-12,21:00:00,26.96,33.44,10.35702,1024.3
2,2013-12-12,22:00:00,26.06,39.96,10.35702,1024.6
3,2013-12-12,22:00:00,26.06,43.74,16.11092,1025
1,2013-12-12,22:00:00,26.06,38.03,9.20624,1024.4
2,2013-12-12,23:00:00,24.08,47.49,10.35702,1024.8
3,2013-12-12,23:00:00,24.98,45.74,16.11092,1025
1,2013-12-12,23:00:00,26.06,36.48,14.96014,1024.4
2,2013-12-13,NA,24.08,47.49,11.5078,1025.1
3,2013-12-13,NA,24.98,48.03,18.41248,1025.2
1,2013-12-13,NA,26.06,38.03,12.65858,1024.7
2,2013-12-13,01:00:00,23,49.69,14.96014,1025
3,2013-12-13,01:00:00,24.98,45.74,19.56326,1025.1
1,2013-12-13,01:00:00,24.98,38.16,14.96014,1024.6
2,2013-12-13,02:00:00,21.92,52.01,11.5078,1024.3
3,2013-12-13,02:00:00,24.98,45.74,20.71404,1024.6
1,2013-12-13,02:00:00,24.98,38.16,19.56326,1023.9
2,2013-12-13,03:00:00,21.92,52.01,10.35702,1023.4
3,2013-12-13,03:00:00,24.08,45.59,19.56326,1023.8
1,2013-12-13,03:00:00,24.98,33.09,18.41248,1023
2,2013-12-13,04:00:00,21.02,54.03,8.05546,1022.8
3,2013-12-13,04:00:00,24.08,43.4,21.86482,1023.2
1,2013-12-13,04:00:00,24.08,36.14,12.65858,1022.5
2,2013-12-13,05:00:00,19.94,56.56,9.20624,1022
3,2013-12-13,05:00:00,24.08,45.59,16.11092,1022.3
1,2013-12-13,05:00:00,24.08,36.14,16.11092,1021.5
2,2013-12-13,06:00:00,21.02,51.86,8.05546,1021.7
3,2013-12-13,06:00:00,24.08,45.59,18.41248,1021.9
1,2013-12-13,06:00:00,24.98,34.81,14.96014,1021.3
2,2013-12-13,07:00:00,17.96,61.57,4.60312,1021.4
3,2013-12-13,07:00:00,24.08,43.4,14.96014,1021.6
1,2013-12-13,07:00:00,24.98,34.81,14.96014,1021
2,2013-12-13,08:00:00,17.96,59.1,6.90468,1021.1
3,2013-12-13,08:00:00,24.08,45.59,16.11092,1021.4
1,2013-12-13,08:00:00,24.98,36.3,12.65858,1020.8
2,2013-12-13,09:00:00,19.94,54.3,10.35702,1021.2
3,2013-12-13,09:00:00,24.08,47.49,19.56326,1021.5
1,2013-12-13,09:00:00,24.98,36.3,11.5078,1020.8
2,2013-12-13,10:00:00,21.02,56.73,8.05546,1021.6
3,2013-12-13,10:00:00,24.98,48.03,20.71404,1021.9
1,2013-12-13,10:00:00,24.98,39.78,11.5078,1021.2
2,2013-12-13,11:00:00,21.92,54.61,10.35702,1021.7
3,2013-12-13,11:00:00,26.06,47.82,16.11092,1022.2
1,2013-12-13,11:00:00,26.06,38.03,13.80936,1021.5
2,2013-12-13,12:00:00,23,54.34,11.5078,1022.1
3,2013-12-13,12:00:00,26.06,50.2,13.80936,1022.4
1,2013-12-13,12:00:00,26.96,36.64,18.41248,1021.8
2,2013-12-13,13:00:00,24.08,51.93,9.20624,1022.3
3,2013-12-13,13:00:00,26.96,48.36,14.96014,1022.7
1,2013-12-13,13:00:00,26.96,38.5,14.96014,1022
2,2013-12-13,14:00:00,24.98,54.65,10.35702,1022.5
3,2013-12-13,14:00:00,28.04,46.26,16.11092,1022.9
1,2013-12-13,14:00:00,28.04,38.69,16.11092,1022.3
2,2013-12-13,15:00:00,26.96,50.34,11.5078,1022.9
3,2013-12-13,15:00:00,30.92,44.92,19.56326,1023.1
1,2013-12-13,15:00:00,28.94,37.29,17.2617,1022.4
2,2013-12-13,16:00:00,28.94,46.41,17.2617,1022.2
3,2013-12-13,16:00:00,32,43,21.86482,1022.3
1,2013-12-13,16:00:00,30.02,39.03,19.56326,1021.9
2,2013-12-13,17:00:00,32,46.92,17.2617,1021
3,2013-12-13,17:00:00,33.08,42.84,18.41248,1021.4
1,2013-12-13,17:00:00,32,39.38,14.96014,1020.8
2,2013-12-13,18:00:00,33.08,44.92,16.11092,1020.9
3,2013-12-13,18:00:00,35.06,39.58,20.71404,1021.2
1,2013-12-13,18:00:00,33.08,35.92,20.71404,1020.7
2,2013-12-13,19:00:00,35.06,45.26,14.96014,1021
3,2013-12-13,19:00:00,35.06,41.51,19.56326,1021.2
1,2013-12-13,19:00:00,33.98,36.37,14.96014,1020.7
2,2013-12-13,20:00:00,35.06,45.26,18.41248,1021.3
3,2013-12-13,20:00:00,35.06,41.51,18.41248,1021.7
1,2013-12-13,20:00:00,35.06,36.26,16.11092,1021
2,2013-12-13,21:00:00,33.98,47.25,17.2617,1021.9
3,2013-12-13,21:00:00,35.06,41.51,18.41248,1022.3
1,2013-12-13,21:00:00,33.98,37.86,14.96014,1021.8
2,2013-12-13,22:00:00,33.08,47.1,9.20624,1022.7
3,2013-12-13,22:00:00,33.98,45.43,16.11092,1023
1,2013-12-13,22:00:00,33.98,41.33,10.35702,1022.4
2,2013-12-13,23:00:00,32,51.15,8.05546,1023.6
3,2013-12-13,23:00:00,33.08,48.98,13.80936,1024
1,2013-12-13,23:00:00,33.98,41.33,5.7539,1023.4
2,2013-12-14,NA,30.92,55.99,5.7539,1024.6
3,2013-12-14,NA,33.98,47.25,11.5078,1024.9
1,2013-12-14,NA,33.98,41.33,8.05546,1024.4
2,2013-12-14,01:00:00,32,51.15,5.7539,1025.4
3,2013-12-14,01:00:00,33.98,49.51,11.5078,1025.8
1,2013-12-14,01:00:00,33.98,41.33,11.5078,1025.3
2,2013-12-14,02:00:00,30.02,55.42,9.20624,1025.8
3,2013-12-14,02:00:00,32,53.6,8.05546,1026.1
1,2013-12-14,02:00:00,33.98,41.33,9.20624,1025.6
2,2013-12-14,03:00:00,32,51.15,4.60312,1026
3,2013-12-14,03:00:00,33.98,49.51,6.90468,1026.5
1,2013-12-14,03:00:00,35.06,39.58,8.05546,1026.1
2,2013-12-14,04:00:00,28.94,63.1,3.45234,1026.9
3,2013-12-14,04:00:00,33.08,55.89,5.7539,1027.2
1,2013-12-14,04:00:00,35.06,38.04,5.7539,1026.6
2,2013-12-14,05:00:00,30.92,55.99,4.60312,1027.2
3,2013-12-14,05:00:00,30.92,63.36,6.90468,1027.5
1,2013-12-14,05:00:00,33.98,45.43,5.7539,1027
2,2013-12-14,06:00:00,30.2,59.01,5.7539,NA
3,2013-12-14,06:00:00,33.08,58.08,5.7539,1028
1,2013-12-14,06:00:00,33.98,43.33,6.90468,1027.7
2,2013-12-14,07:00:00,30.92,60.97,8.05546,1028.1
3,2013-12-14,07:00:00,32,60.66,5.7539,1028.2
1,2013-12-14,07:00:00,30.02,63.24,12.65858,1028.2
2,2013-12-14,08:00:00,28.04,71.26,12.65858,1028.8
3,2013-12-14,08:00:00,30.02,65.72,9.20624,1029.1
1,2013-12-14,08:00:00,28.04,65.47,12.65858,1029
2,2013-12-14,09:00:00,26.96,71.69,12.65858,1029
3,2013-12-14,09:00:00,28.94,68.68,11.5078,1029.3
1,2013-12-14,09:00:00,28.04,62.97,10.35702,1029.1
2,2013-12-14,10:00:00,26.06,68.33,11.5078,1029.4
3,2013-12-14,10:00:00,28.04,65.47,14.96014,1029.7
1,2013-12-14,10:00:00,26.96,62.83,12.65858,1029.5
2,2013-12-14,11:00:00,26.06,68.33,12.65858,1030.4
3,2013-12-14,11:00:00,28.04,62.97,13.80936,1030.6
1,2013-12-14,11:00:00,26.06,65.21,11.5078,1030.5
2,2013-12-14,12:00:00,24.98,74.29,13.80936,1030.6
3,2013-12-14,12:00:00,26.96,62.83,11.5078,1031.3
1,2013-12-14,12:00:00,26.06,68.33,13.80936,1031.1
2,2013-12-14,13:00:00,24.98,77.82,11.5078,1031.3
3,2013-12-14,13:00:00,26.96,65.84,16.11092,1031.8
1,2013-12-14,13:00:00,26.6,73.89,16.11092,NA
2,2013-12-14,14:00:00,24.8,79.62,11.5078,NA
3,2013-12-14,14:00:00,26.6,73.89,12.65858,NA
1,2013-12-14,14:00:00,26.6,73.89,16.11092,NA
2,2013-12-14,15:00:00,26.6,79.77,9.20624,NA
3,2013-12-14,15:00:00,26.06,80.96,11.5078,1033.1
1,2013-12-14,15:00:00,24.8,85.96,13.80936,NA
2,2013-12-14,16:00:00,24.98,87.96,10.35702,1032.3
3,2013-12-14,16:00:00,26.96,78,13.80936,1032.5
1,2013-12-14,16:00:00,26.6,79.77,17.2617,NA
2,2013-12-14,17:00:00,24.8,85.96,11.5078,NA
3,2013-12-14,17:00:00,26.6,79.77,16.11092,NA
1,2013-12-14,17:00:00,24.8,85.96,24.16638,NA
2,2013-12-14,18:00:00,24.98,87.96,12.65858,1029.6
3,2013-12-14,18:00:00,26.06,80.96,17.2617,1030.1
1,2013-12-14,18:00:00,24.8,79.62,23.0156,NA
2,2013-12-14,19:00:00,26.06,88.01,12.65858,1028.5
3,2013-12-14,19:00:00,26.6,79.77,17.2617,NA
1,2013-12-14,19:00:00,24.8,79.62,18.41248,NA
2,2013-12-14,20:00:00,24.8,85.96,11.5078,NA
3,2013-12-14,20:00:00,24.98,84.67,19.56326,1028
1,2013-12-14,20:00:00,24.98,84.67,16.11092,1028
2,2013-12-14,21:00:00,26.06,84.1,12.65858,1026.9
3,2013-12-14,21:00:00,24.8,79.62,18.41248,NA
1,2013-12-14,21:00:00,24.98,80.87,18.41248,1027.3
2,2013-12-14,22:00:00,21.92,91.94,16.11092,1025.3
3,2013-12-14,22:00:00,24.8,79.62,19.56326,NA
1,2013-12-14,22:00:00,24.8,85.96,14.96014,NA
2,2013-12-14,23:00:00,21.02,91.91,17.2617,1024.2
3,2013-12-14,23:00:00,24.8,79.62,20.71404,NA
1,2013-12-14,23:00:00,26.6,79.77,21.86482,NA
2,2013-12-15,NA,19.94,96.23,17.2617,1022.8
3,2013-12-15,NA,26.6,79.77,20.71404,NA
1,2013-12-15,NA,26.6,79.77,23.0156,NA
2,2013-12-15,01:00:00,19.4,100,17.2617,NA
3,2013-12-15,01:00:00,30.02,85,17.2617,1021.1
1,2013-12-15,01:00:00,26.6,86.07,19.56326,NA
2,2013-12-15,02:00:00,21.92,91.94,17.2617,1018.1
3,2013-12-15,02:00:00,30.2,86.28,14.96014,NA
1,2013-12-15,02:00:00,26.6,86.07,19.56326,NA
2,2013-12-15,03:00:00,23,92.69,18.41248,NA
3,2013-12-15,03:00:00,32,86.39,19.56326,NA
1,2013-12-15,03:00:00,26.6,92.8,28.7695,NA
2,2013-12-15,04:00:00,26.6,92.8,17.2617,NA
3,2013-12-15,04:00:00,35.6,93.08,14.96014,NA
1,2013-12-15,04:00:00,33.8,86.49,20.71404,NA
2,2013-12-15,05:00:00,32,95.73,16.11092,1008.9
3,2013-12-15,05:00:00,42.98,92.65,21.86482,1008.6
1,2013-12-15,05:00:00,33.8,93.03,19.56326,NA
2,2013-12-15,06:00:00,33.8,93.03,18.41248,NA
3,2013-12-15,06:00:00,44.06,88.9,24.16638,1005.5
1,2013-12-15,06:00:00,35.6,93.08,23.0156,NA
2,2013-12-15,07:00:00,33.98,100,21.86482,1002.7
3,2013-12-15,07:00:00,46.04,92.75,19.56326,1002.4
1,2013-12-15,07:00:00,37.04,95.82,14.96014,1003.4
2,2013-12-15,08:00:00,35.06,100,17.2617,1000.7
3,2013-12-15,08:00:00,46.04,92.75,5.7539,1000
1,2013-12-15,08:00:00,35.96,92.43,19.56326,1001.2
2,2013-12-15,09:00:00,33.08,100,18.41248,999.3
3,2013-12-15,09:00:00,46.4,87.19,13.80936,NA
1,2013-12-15,09:00:00,35.6,93.08,27.61872,NA
2,2013-12-15,10:00:00,33.08,100,14.96014,1000.5
3,2013-12-15,10:00:00,37.94,92.49,14.96014,999.2
1,2013-12-15,10:00:00,35.06,92.4,13.80936,999.5
2,2013-12-15,11:00:00,32,100,10.35702,1000.7
3,2013-12-15,11:00:00,35.06,92.4,13.80936,1000
1,2013-12-15,11:00:00,32,92.29,10.35702,1000.1
2,2013-12-15,12:00:00,30.2,100,10.35702,NA
3,2013-12-15,12:00:00,33.98,88.42,12.65858,1000.2
1,2013-12-15,12:00:00,32,88.32,9.20624,1000.4
2,2013-12-15,13:00:00,30.92,88.92,9.20624,1001.3
3,2013-12-15,13:00:00,33.98,88.42,11.5078,1001.2
1,2013-12-15,13:00:00,30.92,85.05,14.96014,1000.7
2,2013-12-15,14:00:00,32,85.12,9.20624,1002.1
3,2013-12-15,14:00:00,33.08,84.56,10.35702,1002
1,2013-12-15,14:00:00,30.2,86.28,14.96014,NA
2,2013-12-15,15:00:00,32,88.32,8.05546,1002
3,2013-12-15,15:00:00,35.06,78.13,10.35702,1001.7
1,2013-12-15,15:00:00,32,81.42,8.05546,1001.5
2,2013-12-15,16:00:00,32,86.39,8.05546,NA
3,2013-12-15,16:00:00,35.6,80.51,9.20624,NA
1,2013-12-15,16:00:00,33.98,78.62,9.20624,1001.9
2,2013-12-15,17:00:00,35.6,80.51,17.2617,NA
3,2013-12-15,17:00:00,37.4,74.98,21.86482,NA
1,2013-12-15,17:00:00,33.8,80.36,10.35702,NA
2,2013-12-15,18:00:00,37.94,75.58,13.80936,1002.6
3,2013-12-15,18:00:00,39.02,69.86,14.96014,1002.6
1,2013-12-15,18:00:00,37.04,72.24,13.80936,1002.2
2,2013-12-15,19:00:00,37.4,74.98,12.65858,NA
3,2013-12-15,19:00:00,41,61.89,19.56326,1003
1,2013-12-15,19:00:00,37.4,69.67,10.35702,NA
2,2013-12-15,20:00:00,37.94,72.87,12.65858,1004.8
3,2013-12-15,20:00:00,41,61.89,18.41248,1004.5
1,2013-12-15,20:00:00,39.02,61.63,17.2617,1004.2
2,2013-12-15,21:00:00,37.94,72.87,6.90468,1006.2
3,2013-12-15,21:00:00,39.92,62.21,18.41248,1006
1,2013-12-15,21:00:00,37.94,61.94,13.80936,1005.7
2,2013-12-15,22:00:00,37.94,69.73,8.05546,1006.8
3,2013-12-15,22:00:00,39.92,62.21,14.96014,1007
1,2013-12-15,22:00:00,37.94,61.94,13.80936,1006.4
2,2013-12-15,23:00:00,37.04,69.63,6.90468,1007.4
3,2013-12-15,23:00:00,39.02,64.43,11.5078,1007.6
1,2013-12-15,23:00:00,37.94,61.94,12.65858,1007.2
2,2013-12-16,NA,37.04,61.35,10.35702,1008.5
3,2013-12-16,NA,39.02,59.37,16.11092,1008.5
1,2013-12-16,NA,37.94,57.04,11.5078,1008
2,2013-12-16,01:00:00,35.96,61.67,9.20624,1009.3
3,2013-12-16,01:00:00,39.02,59.37,12.65858,1009.3
1,2013-12-16,01:00:00,37.04,53.97,17.2617,1008.8
2,2013-12-16,02:00:00,35.06,58.37,19.56326,1009.8
3,2013-12-16,02:00:00,37.04,56.48,17.2617,1010
1,2013-12-16,02:00:00,35.96,51.78,18.41248,1009.6
2,2013-12-16,03:00:00,32,60.66,11.5078,1010.8
3,2013-12-16,03:00:00,35.06,53.66,19.56326,1010.8
1,2013-12-16,03:00:00,33.98,56.02,12.65858,1010.2
2,2013-12-16,04:00:00,32,63.51,9.20624,1011.1
3,2013-12-16,04:00:00,33.98,53.91,17.2617,1011.5
1,2013-12-16,04:00:00,33.98,49.51,13.80936,1010.7
2,2013-12-16,05:00:00,30.92,66.34,10.35702,1010.8
3,2013-12-16,05:00:00,33.98,56.02,16.11092,1011.3
1,2013-12-16,05:00:00,33.08,53.36,11.5078,1010.5
2,2013-12-16,06:00:00,32,65.97,12.65858,1010.9
3,2013-12-16,06:00:00,33.98,58.66,20.71404,1011.2
1,2013-12-16,06:00:00,33.08,53.36,13.80936,1010.5
2,2013-12-16,07:00:00,30.92,68.92,10.35702,1011.4
3,2013-12-16,07:00:00,33.98,58.66,21.86482,1011.7
1,2013-12-16,07:00:00,33.08,55.89,11.5078,1010.9
2,2013-12-16,08:00:00,32,63.51,9.20624,1012.2
3,2013-12-16,08:00:00,33.08,60.81,19.56326,1012.4
1,2013-12-16,08:00:00,33.08,55.89,12.65858,1011.8
2,2013-12-16,09:00:00,30.02,55.42,18.41248,1013.1
3,2013-12-16,09:00:00,33.08,51.33,18.41248,1013
1,2013-12-16,09:00:00,33.08,48.98,13.80936,1012.4
2,2013-12-16,10:00:00,28.94,50.66,17.2617,1014.4
3,2013-12-16,10:00:00,30.92,42.82,21.86482,1014
1,2013-12-16,10:00:00,30.92,49.01,21.86482,1013.4
2,2013-12-16,11:00:00,26.96,52.81,19.56326,1015.4
3,2013-12-16,11:00:00,30.02,46.59,18.41248,1015.2
1,2013-12-16,11:00:00,28.94,48.69,14.96014,1014.9
2,2013-12-16,12:00:00,26.06,52.25,16.11092,1016.5
3,2013-12-16,12:00:00,28.04,46.26,16.11092,1016.6
1,2013-12-16,12:00:00,26.96,48.36,14.96014,1016
2,2013-12-16,13:00:00,24.98,52.5,14.96014,1017.5
3,2013-12-16,13:00:00,28.04,44.07,19.56326,1017.3
1,2013-12-16,13:00:00,26.96,46.08,16.11092,1016.8
2,2013-12-16,14:00:00,24.98,54.65,14.96014,1018.5
3,2013-12-16,14:00:00,26.96,44.25,18.41248,1018.4
1,2013-12-16,14:00:00,26.96,44.25,14.96014,1018.1
2,2013-12-16,15:00:00,24.08,56.74,14.96014,1019
3,2013-12-16,15:00:00,28.04,42.32,17.2617,1019
1,2013-12-16,15:00:00,26.96,46.08,16.11092,1018.6
2,2013-12-16,16:00:00,26.96,52.81,12.65858,1019
3,2013-12-16,16:00:00,28.94,40.79,11.5078,1019.1
1,2013-12-16,16:00:00,26.96,46.08,11.5078,1018.6
2,2013-12-16,17:00:00,28.94,50.66,12.65858,1018.5
3,2013-12-16,17:00:00,30.02,39.03,13.80936,1018.5
1,2013-12-16,17:00:00,28.94,42.48,12.65858,1018.1
2,2013-12-16,18:00:00,28.94,48.69,14.96014,1018.3
3,2013-12-16,18:00:00,30.92,35.84,13.80936,1018.3
1,2013-12-16,18:00:00,28.94,38.85,14.96014,1018
2,2013-12-16,19:00:00,30.02,44.41,13.80936,1018.5
3,2013-12-16,19:00:00,30.92,35.84,13.80936,1018.5
1,2013-12-16,19:00:00,30.02,37.17,13.80936,1018.1
2,2013-12-16,20:00:00,30.02,42.66,13.80936,1019.1
3,2013-12-16,20:00:00,30.92,34.4,12.65858,1019.3
1,2013-12-16,20:00:00,30.02,37.17,12.65858,1018.9
2,2013-12-16,21:00:00,28.94,42.48,10.35702,1020
3,2013-12-16,21:00:00,30.02,33.97,10.35702,1020.1
1,2013-12-16,21:00:00,28.94,38.85,10.35702,1019.8
2,2013-12-16,22:00:00,28.04,42.32,8.05546,1020.8
3,2013-12-16,22:00:00,28.94,35.5,10.35702,1020.9
1,2013-12-16,22:00:00,28.94,40.79,9.20624,1020.7
2,2013-12-16,23:00:00,28.04,42.32,8.05546,1021.8
3,2013-12-16,23:00:00,28.94,35.5,9.20624,1021.7
1,2013-12-16,23:00:00,28.04,42.32,9.20624,1021.3
2,2013-12-17,NA,26.06,47.82,8.05546,1022.8
3,2013-12-17,NA,28.04,35.05,12.65858,1022.9
1,2013-12-17,NA,28.94,38.85,10.35702,1022.6
2,2013-12-17,01:00:00,24.98,50.02,6.90468,1023.3
3,2013-12-17,01:00:00,26.96,40.45,8.05546,1023.3
1,2013-12-17,01:00:00,28.04,40.31,9.20624,1023.1
2,2013-12-17,02:00:00,24.08,51.93,8.05546,1023.6
3,2013-12-17,02:00:00,26.96,44.25,11.5078,1023.8
1,2013-12-17,02:00:00,28.04,42.32,9.20624,1023.5
2,2013-12-17,03:00:00,24.08,51.93,6.90468,1023.6
3,2013-12-17,03:00:00,26.96,42.14,8.05546,1023.8
1,2013-12-17,03:00:00,26.96,48.36,8.05546,1023.4
2,2013-12-17,04:00:00,24.08,51.93,3.45234,1023.9
3,2013-12-17,04:00:00,26.06,45.93,6.90468,1024.4
1,2013-12-17,04:00:00,26.06,47.82,9.20624,1023.8
2,2013-12-17,05:00:00,24.98,50.02,0,1024.1
3,2013-12-17,05:00:00,24.98,48.03,4.60312,1024.4
1,2013-12-17,05:00:00,26.06,45.93,0,1024
2,2013-12-17,06:00:00,26.96,42.14,NA,1023.9
3,2013-12-17,06:00:00,26.96,NA,4.60312,1023.4
1,2013-12-17,06:00:00,NA,50.34,0,NA
1,2013-12-17,07:00:00,24.98,59.65,3.45234,1023.4
2,2013-12-17,07:00:00,28.04,48.15,5.7539,1023.8
3,2013-12-17,07:00:00,26.96,44.25,3.45234,1023.4
1,2013-12-17,08:00:00,24.98,62.55,4.60312,1023.3
2,2013-12-17,08:00:00,28.04,44.07,5.7539,1023.8
3,2013-12-17,08:00:00,26.96,42.14,5.7539,1023.2
1,2013-12-17,09:00:00,24.98,62.55,4.60312,1022.6
2,2013-12-17,09:00:00,28.04,44.07,5.7539,1023
3,2013-12-17,09:00:00,26.96,46.08,5.7539,1022.7
1,2013-12-17,10:00:00,24.98,62.55,5.7539,1022.1
2,2013-12-17,10:00:00,28.04,42.32,6.90468,1022.4
3,2013-12-17,10:00:00,26.96,48.36,6.90468,1021.9
1,2013-12-17,11:00:00,26.6,63.27,4.60312,NA
2,2013-12-17,11:00:00,28.04,44.07,6.90468,1022.8
3,2013-12-17,11:00:00,24.98,57.33,6.90468,1022.5
1,2013-12-17,12:00:00,24.98,84.67,6.90468,1022.5
2,2013-12-17,12:00:00,26.06,65.21,9.20624,1023
3,2013-12-17,12:00:00,24.8,68.18,6.90468,NA
1,2013-12-17,13:00:00,24.8,85.96,5.7539,NA
2,2013-12-17,13:00:00,24.8,68.18,9.20624,NA
3,2013-12-17,13:00:00,24.8,79.62,9.20624,NA
1,2013-12-17,14:00:00,26.6,79.77,10.35702,NA
2,2013-12-17,14:00:00,24.8,79.62,9.20624,NA
3,2013-12-17,14:00:00,24.8,79.62,9.20624,NA
1,2013-12-17,15:00:00,28.04,84.87,6.90468,1020.6
2,2013-12-17,15:00:00,28.04,77.5,9.20624,1020.9
3,2013-12-17,15:00:00,24.8,79.62,11.5078,NA
1,2013-12-17,16:00:00,28.4,86.18,8.05546,NA
2,2013-12-17,16:00:00,28.94,81.8,12.65858,1019.3
3,2013-12-17,16:00:00,26.6,79.77,10.35702,NA
1,2013-12-17,17:00:00,28.4,92.86,5.7539,NA
2,2013-12-17,17:00:00,28.4,86.18,9.20624,NA
3,2013-12-17,17:00:00,26.6,79.77,10.35702,NA
1,2013-12-17,18:00:00,28.4,92.86,9.20624,NA
2,2013-12-17,18:00:00,30.2,86.28,9.20624,NA
3,2013-12-17,18:00:00,30.02,81.27,11.5078,1015.6
1,2013-12-17,19:00:00,30.2,92.92,9.20624,NA
2,2013-12-17,19:00:00,30.2,92.92,10.35702,NA
3,2013-12-17,19:00:00,30.2,86.28,11.5078,NA
1,2013-12-17,20:00:00,30.2,92.92,10.35702,NA
2,2013-12-17,20:00:00,32,86.39,9.20624,NA
3,2013-12-17,20:00:00,30.2,86.28,16.11092,NA
1,2013-12-17,21:00:00,30.2,86.28,12.65858,NA
2,2013-12-17,21:00:00,33.8,86.49,9.20624,NA
3,2013-12-17,21:00:00,28.94,88.82,9.20624,1014.7
1,2013-12-17,22:00:00,28.4,86.18,14.96014,NA
2,2013-12-17,22:00:00,32,86.39,11.5078,NA
3,2013-12-17,22:00:00,30.2,86.28,8.05546,NA
1,2013-12-17,23:00:00,26.6,86.07,16.11092,NA
2,2013-12-17,23:00:00,30.2,86.28,13.80936,NA
3,2013-12-17,23:00:00,26.6,79.77,11.5078,NA
1,2013-12-18,NA,26.6,79.77,10.35702,NA
2,2013-12-18,NA,26.96,84.8,14.96014,1015.5
3,2013-12-18,NA,24.98,80.87,10.35702,1015.7
1,2013-12-18,01:00:00,24.8,79.62,9.20624,NA
2,2013-12-18,01:00:00,26.6,79.77,11.5078,NA
3,2013-12-18,01:00:00,24.8,79.62,10.35702,NA
1,2013-12-18,02:00:00,23,84.54,8.05546,1015.1
2,2013-12-18,02:00:00,26.6,79.77,11.5078,NA
3,2013-12-18,02:00:00,24.98,77.82,6.90468,1015.3
1,2013-12-18,03:00:00,23,84.54,11.5078,1015.3
2,2013-12-18,03:00:00,26.6,79.77,10.35702,NA
3,2013-12-18,03:00:00,24.08,77.14,8.05546,1014.9
1,2013-12-18,04:00:00,23,84.54,11.5078,1014.8
2,2013-12-18,04:00:00,24.98,84.67,6.90468,1014.8
3,2013-12-18,04:00:00,24.08,77.14,6.90468,1014.6
1,2013-12-18,05:00:00,23,80.71,10.35702,1014.4
2,2013-12-18,05:00:00,24.98,80.87,9.20624,1014.2
3,2013-12-18,05:00:00,24.08,74.2,9.20624,1014.1
1,2013-12-18,06:00:00,21.92,84.47,8.05546,1013.9
2,2013-12-18,06:00:00,24.98,80.87,11.5078,1014
3,2013-12-18,06:00:00,24.08,80.8,9.20624,1013.7
1,2013-12-18,07:00:00,21.2,85.74,6.90468,NA
2,2013-12-18,07:00:00,24.98,77.82,11.5078,1013.4
3,2013-12-18,07:00:00,24.98,74.29,10.35702,1013.3
1,2013-12-18,08:00:00,24.08,80.8,5.7539,1014.8
2,2013-12-18,08:00:00,24.8,79.62,10.35702,NA
3,2013-12-18,08:00:00,24.98,74.29,10.35702,1014.3
1,2013-12-18,09:00:00,24.98,80.87,6.90468,1014.7
2,2013-12-18,09:00:00,26.6,73.89,12.65858,NA
3,2013-12-18,09:00:00,24.98,74.29,14.96014,1014.2
1,2013-12-18,10:00:00,24.8,79.62,10.35702,NA
2,2013-12-18,10:00:00,26.06,74.41,13.80936,1014.7
3,2013-12-18,10:00:00,24.98,74.29,11.5078,1014.7
1,2013-12-18,11:00:00,24.08,77.14,5.7539,1015.6
2,2013-12-18,11:00:00,26.06,74.41,14.96014,1015.5
3,2013-12-18,11:00:00,24.98,74.29,6.90468,1015.3
1,2013-12-18,12:00:00,24.08,77.14,8.05546,1016.4
2,2013-12-18,12:00:00,26.06,74.41,10.35702,1016.3
3,2013-12-18,12:00:00,26.06,71.04,6.90468,1016
1,2013-12-18,13:00:00,21.92,84.47,4.60312,1016.9
2,2013-12-18,13:00:00,28.04,71.26,4.60312,1017
3,2013-12-18,13:00:00,26.06,71.04,5.7539,1016.5
1,2013-12-18,14:00:00,24.98,77.82,5.7539,1017.7
2,2013-12-18,14:00:00,30.02,68.81,10.35702,1017.7
3,2013-12-18,14:00:00,28.04,68.57,9.20624,1017.1
1,2013-12-18,15:00:00,28.04,74.61,5.7539,1018
2,2013-12-18,15:00:00,30.92,66.34,8.05546,1018
3,2013-12-18,15:00:00,30.02,65.72,9.20624,1017.6
1,2013-12-18,16:00:00,32,65.97,10.35702,1017.8
2,2013-12-18,16:00:00,33.08,66.11,10.35702,1017.9
3,2013-12-18,16:00:00,32,63.51,13.80936,1017.5
1,2013-12-18,17:00:00,35.96,56.32,13.80936,1017.3
2,2013-12-18,17:00:00,35.06,61.08,14.96014,1017.5
3,2013-12-18,17:00:00,33.98,58.66,11.5078,1017
1,2013-12-18,18:00:00,35.96,56.32,14.96014,1017.1
2,2013-12-18,18:00:00,37.94,54.51,17.2617,1017.3
3,2013-12-18,18:00:00,35.96,54.21,17.2617,1016.9
1,2013-12-18,19:00:00,37.04,51.95,13.80936,1017.3
2,2013-12-18,19:00:00,37.04,51.95,13.80936,1017.4
